date,campaign_id,campaign_name,ad_format,device,impressions,clicks,ctr,cpc,spend,conversions,cpa,revenue,roas
2026-05-21,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4129,63,1.5258,37.05,2334.28,2,1167.14,15825.9,6.78
2026-05-21,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,8015,115,1.4348,26.01,2991.32,2,1495.66,11677.7,3.9
2026-05-21,lookalike_buyers,Look-alike: покупатели,text-image,desktop,5022,34,0.677,15.79,536.82,0,,0.0,0.0
2026-05-21,lookalike_buyers,Look-alike: покупатели,text-image,mobile,12219,92,0.7529,15.83,1456.61,1,1456.61,5501.16,3.78
2026-05-21,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6190,41,0.6624,23.56,965.77,0,,0.0,0.0
2026-05-21,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,8893,59,0.6634,18.41,1086.16,1,1086.16,5850.64,5.39
2026-05-21,lookalike_buyers,Look-alike: покупатели,video,desktop,5708,43,0.7533,23.89,1027.12,0,,0.0,0.0
2026-05-21,lookalike_buyers,Look-alike: покупатели,video,mobile,11947,104,0.8705,22.07,2294.76,1,2294.76,6333.21,2.76
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7732,34,0.4397,13.82,469.73,0,,0.0,0.0
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,14575,79,0.542,7.29,576.19,0,,0.0,0.0
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,8910,47,0.5275,14.18,666.41,0,,0.0,0.0
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,15629,90,0.5759,11.88,1069.37,0,,0.0,0.0
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,video,desktop,8603,58,0.6742,19.47,1129.47,1,1129.47,5608.92,4.97
2026-05-21,interests_electronics,Интересы: электроника и гаджеты,video,mobile,16552,101,0.6102,12.4,1252.7,0,,0.0,0.0
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,5696,28,0.4916,17.86,500.0,0,,0.0,0.0
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,8705,60,0.6893,11.29,677.4,0,,0.0,0.0
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,6049,38,0.6282,14.65,556.57,0,,0.0,0.0
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,11191,89,0.7953,9.45,840.65,0,,0.0,0.0
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,video,desktop,6712,67,0.9982,24.1,1614.41,1,1614.41,5182.5,3.21
2026-05-21,topics_reviews,Тематика: сайты обзоров техники,video,mobile,8708,65,0.7464,17.95,1166.94,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,10439,25,0.2395,23.48,587.05,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,23932,98,0.4095,16.12,1579.5,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,13187,40,0.3033,28.14,1125.53,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,16650,82,0.4925,18.23,1495.22,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,14742,83,0.563,32.27,2678.67,0,,0.0,0.0
2026-05-21,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,16509,112,0.6784,29.19,3269.25,0,,0.0,0.0
2026-05-21,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,4389,42,0.9569,28.06,1178.71,1,1178.71,6090.65,5.17
2026-05-21,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,8047,80,0.9942,18.74,1498.83,1,1498.83,8659.34,5.78
2026-05-21,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,6140,57,0.9283,35.57,2027.48,3,675.83,17851.29,8.8
2026-05-21,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,7669,110,1.4343,24.48,2693.14,3,897.71,15593.57,5.79
2026-05-21,promo_seasonal,Промо: сезонные распродажи,video,desktop,5969,91,1.5245,33.46,3045.14,2,1522.57,17363.54,5.7
2026-05-21,promo_seasonal,Промо: сезонные распродажи,video,mobile,8467,161,1.9015,29.6,4765.96,3,1588.65,24377.99,5.12
2026-05-21,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,17855,27,0.1512,7.41,199.97,0,,0.0,0.0
2026-05-21,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,36885,82,0.2223,4.03,330.06,0,,0.0,0.0
2026-05-21,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,22752,50,0.2198,7.21,360.35,0,,0.0,0.0
2026-05-21,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,26483,72,0.2719,5.04,363.18,0,,0.0,0.0
2026-05-21,brand_awareness,Охват: узнаваемость бренда,video,desktop,23920,61,0.255,6.39,390.02,0,,0.0,0.0
2026-05-21,brand_awareness,Охват: узнаваемость бренда,video,mobile,25817,93,0.3602,5.49,510.85,0,,0.0,0.0
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2275,28,1.2308,30.62,857.5,1,857.5,7327.24,8.54
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,4688,69,1.4718,23.89,1648.33,2,824.16,19530.51,11.85
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2075,30,1.4458,34.54,1036.23,1,1036.23,9940.76,9.59
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,3097,68,2.1957,35.08,2385.69,2,1192.85,21649.5,9.07
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,3056,47,1.538,56.82,2670.39,3,890.13,25147.43,9.42
2026-05-22,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,4311,101,2.3428,25.13,2538.07,3,846.02,25908.12,10.21
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4848,38,0.7838,23.9,908.36,1,908.36,5617.6,6.18
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6773,76,1.1221,19.86,1508.98,1,1508.98,7511.4,4.98
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3902,51,1.307,20.59,1050.18,1,1050.18,5721.89,5.45
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6895,79,1.1458,18.22,1439.58,1,1439.58,5156.53,3.58
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3648,44,1.2061,25.72,1131.87,1,1131.87,7476.12,6.61
2026-05-22,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,7669,106,1.3822,25.02,2652.17,1,2652.17,6736.92,2.54
2026-05-22,lookalike_buyers,Look-alike: покупатели,text-image,desktop,7846,46,0.5863,14.78,679.87,1,679.87,7337.81,10.79
2026-05-22,lookalike_buyers,Look-alike: покупатели,text-image,mobile,11727,69,0.5884,10.37,715.61,1,715.61,4465.82,6.24
2026-05-22,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6077,46,0.757,25.18,1158.28,1,1158.28,6226.45,5.38
2026-05-22,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,10112,96,0.9494,17.11,1642.87,0,,0.0,0.0
2026-05-22,lookalike_buyers,Look-alike: покупатели,video,desktop,8881,109,1.2273,27.01,2944.21,2,1472.11,13086.54,4.44
2026-05-22,lookalike_buyers,Look-alike: покупатели,video,mobile,12631,165,1.3063,13.7,2260.25,2,1130.12,12116.91,5.36
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7995,37,0.4628,10.43,385.85,0,,0.0,0.0
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,13028,71,0.545,10.05,713.26,0,,0.0,0.0
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,12057,57,0.4728,17.75,1011.56,0,,0.0,0.0
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,16142,91,0.5637,10.47,952.95,0,,0.0,0.0
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,video,desktop,11135,61,0.5478,18.12,1105.56,1,1105.56,3763.11,3.4
2026-05-22,interests_electronics,Интересы: электроника и гаджеты,video,mobile,17977,108,0.6008,8.93,964.47,1,964.47,3823.73,3.96
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,5702,23,0.4034,16.79,386.28,0,,0.0,0.0
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,8169,34,0.4162,10.47,356.07,0,,0.0,0.0
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,5743,40,0.6965,15.87,634.81,0,,0.0,0.0
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,9856,82,0.832,13.88,1138.43,0,,0.0,0.0
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,video,desktop,5946,56,0.9418,19.0,1063.78,0,,0.0,0.0
2026-05-22,topics_reviews,Тематика: сайты обзоров техники,video,mobile,11410,114,0.9991,10.99,1252.59,1,1252.59,3922.58,3.13
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,16185,54,0.3336,19.83,1070.98,0,,0.0,0.0
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,23719,68,0.2867,14.45,982.59,0,,0.0,0.0
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,17176,74,0.4308,33.94,2511.89,1,2511.89,7813.88,3.11
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,23654,116,0.4904,19.54,2267.02,0,,0.0,0.0
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,17449,89,0.5101,43.55,3876.21,1,3876.21,8921.02,2.3
2026-05-22,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,20733,120,0.5788,33.42,4009.98,0,,0.0,0.0
2026-05-22,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,4879,40,0.8198,26.89,1075.71,1,1075.71,5649.75,5.25
2026-05-22,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,7953,59,0.7419,21.43,1264.61,1,1264.61,8767.18,6.93
2026-05-22,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4463,42,0.9411,31.18,1309.47,1,1309.47,6026.35,4.6
2026-05-22,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,8847,88,0.9947,22.38,1969.25,1,1969.25,5113.37,2.6
2026-05-22,promo_seasonal,Промо: сезонные распродажи,video,desktop,3992,62,1.5531,35.1,2176.28,2,1088.14,15736.17,7.23
2026-05-22,promo_seasonal,Промо: сезонные распродажи,video,mobile,9483,162,1.7083,22.69,3675.78,4,918.95,28579.96,7.78
2026-05-22,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,20890,45,0.2154,7.48,336.71,0,,0.0,0.0
2026-05-22,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,38228,87,0.2276,3.69,320.71,0,,0.0,0.0
2026-05-22,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,26060,61,0.2341,8.22,501.45,0,,0.0,0.0
2026-05-22,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,38020,121,0.3183,5.21,630.31,0,,0.0,0.0
2026-05-22,brand_awareness,Охват: узнаваемость бренда,video,desktop,24493,65,0.2654,7.18,466.61,0,,0.0,0.0
2026-05-22,brand_awareness,Охват: узнаваемость бренда,video,mobile,35056,130,0.3708,5.39,701.16,0,,0.0,0.0
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1962,20,1.0194,26.5,529.92,1,529.92,8405.21,15.86
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2878,42,1.4593,29.66,1245.58,1,1245.58,8305.47,6.67
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1453,21,1.4453,30.69,644.45,1,644.45,10955.87,17.0
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,3026,57,1.8837,21.05,1199.67,1,1199.67,7003.65,5.84
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,2107,46,2.1832,57.11,2626.94,2,1313.47,13093.59,4.98
2026-05-23,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3621,79,2.1817,35.04,2767.99,3,922.66,25516.54,9.22
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3865,32,0.8279,17.12,547.81,1,547.81,5432.22,9.92
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,5045,46,0.9118,17.72,815.31,0,,0.0,0.0
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3807,38,0.9982,29.75,1130.6,1,1130.6,6412.63,5.67
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,4526,44,0.9722,16.17,711.4,0,,0.0,0.0
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3129,39,1.2464,36.95,1440.92,1,1440.92,6899.62,4.79
2026-05-23,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,5334,82,1.5373,27.4,2247.19,1,2247.19,4984.0,2.22
2026-05-23,lookalike_buyers,Look-alike: покупатели,text-image,desktop,5096,23,0.4513,21.01,483.16,0,,0.0,0.0
2026-05-23,lookalike_buyers,Look-alike: покупатели,text-image,mobile,6477,52,0.8028,10.27,533.92,0,,0.0,0.0
2026-05-23,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6137,56,0.9125,18.06,1011.56,1,1011.56,5875.19,5.81
2026-05-23,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,7206,66,0.9159,12.89,850.5,0,,0.0,0.0
2026-05-23,lookalike_buyers,Look-alike: покупатели,video,desktop,4993,61,1.2217,25.67,1565.68,1,1565.68,5752.96,3.67
2026-05-23,lookalike_buyers,Look-alike: покупатели,video,mobile,8484,80,0.943,16.4,1312.18,1,1312.18,5605.56,4.27
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7146,31,0.4338,11.63,360.56,0,,0.0,0.0
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11187,58,0.5185,8.24,477.65,0,,0.0,0.0
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,7274,34,0.4674,11.19,380.45,0,,0.0,0.0
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,11658,60,0.5147,12.7,762.13,0,,0.0,0.0
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,video,desktop,6959,52,0.7472,20.01,1040.6,0,,0.0,0.0
2026-05-23,interests_electronics,Интересы: электроника и гаджеты,video,mobile,14784,118,0.7982,15.28,1803.57,1,1803.57,4063.13,2.25
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4542,26,0.5724,14.94,388.53,0,,0.0,0.0
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,7504,45,0.5997,10.89,490.06,0,,0.0,0.0
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4969,32,0.644,13.07,418.12,0,,0.0,0.0
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,7360,51,0.6929,13.25,675.96,0,,0.0,0.0
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,video,desktop,4846,39,0.8048,25.0,974.95,0,,0.0,0.0
2026-05-23,topics_reviews,Тематика: сайты обзоров техники,video,mobile,5195,39,0.7507,12.54,489.15,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,8991,22,0.2447,30.78,677.08,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,18746,53,0.2827,23.28,1234.1,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,10357,34,0.3283,33.0,1121.87,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,19764,67,0.339,19.44,1302.75,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,12080,63,0.5215,44.5,2803.43,0,,0.0,0.0
2026-05-23,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,12884,73,0.5666,21.31,1555.93,0,,0.0,0.0
2026-05-23,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3027,29,0.958,21.98,637.55,1,637.55,7123.63,11.17
2026-05-23,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,6612,60,0.9074,17.77,1066.08,1,1066.08,5327.06,5.0
2026-05-23,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,3425,41,1.1971,26.17,1073.17,2,536.59,11953.67,11.14
2026-05-23,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6267,93,1.484,15.6,1450.95,1,1450.95,8209.43,5.66
2026-05-23,promo_seasonal,Промо: сезонные распродажи,video,desktop,4661,67,1.4375,25.47,1706.62,3,568.87,22646.42,13.27
2026-05-23,promo_seasonal,Промо: сезонные распродажи,video,mobile,6251,91,1.4558,19.3,1756.23,2,878.12,10826.81,6.16
2026-05-23,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,18841,29,0.1539,5.14,149.17,0,,0.0,0.0
2026-05-23,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,26829,63,0.2348,4.86,306.36,0,,0.0,0.0
2026-05-23,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,11486,37,0.3221,6.18,228.54,0,,0.0,0.0
2026-05-23,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,29267,107,0.3656,4.08,436.56,0,,0.0,0.0
2026-05-23,brand_awareness,Охват: узнаваемость бренда,video,desktop,14713,47,0.3194,7.3,343.28,0,,0.0,0.0
2026-05-23,brand_awareness,Охват: узнаваемость бренда,video,mobile,19896,80,0.4021,5.41,432.55,0,,0.0,0.0
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1235,13,1.0526,35.58,462.58,0,,0.0,0.0
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2117,22,1.0392,30.51,671.17,0,,0.0,0.0
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1885,27,1.4324,42.05,1135.41,1,1135.41,10636.18,9.37
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,2649,43,1.6233,28.79,1237.78,1,1237.78,10552.0,8.52
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1976,38,1.9231,39.94,1517.83,2,758.91,18287.28,12.05
2026-05-24,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,2881,50,1.7355,41.54,2076.85,1,2076.85,10502.06,5.06
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3336,32,0.9592,25.28,808.81,0,,0.0,0.0
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,4691,38,0.8101,19.15,727.86,0,,0.0,0.0
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3289,33,1.0033,24.3,801.99,0,,0.0,0.0
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,4069,59,1.45,18.09,1067.05,1,1067.05,5522.81,5.18
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,2652,30,1.1312,33.9,1016.92,1,1016.92,6638.85,6.53
2026-05-24,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,4383,66,1.5058,21.04,1388.45,1,1388.45,7475.25,5.38
2026-05-24,lookalike_buyers,Look-alike: покупатели,text-image,desktop,3142,19,0.6047,16.4,311.66,0,,0.0,0.0
2026-05-24,lookalike_buyers,Look-alike: покупатели,text-image,mobile,6278,45,0.7168,11.84,532.7,0,,0.0,0.0
2026-05-24,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,4089,26,0.6359,19.06,495.57,0,,0.0,0.0
2026-05-24,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,7461,79,1.0588,17.32,1367.9,1,1367.9,6544.55,4.78
2026-05-24,lookalike_buyers,Look-alike: покупатели,video,desktop,5132,63,1.2276,27.7,1745.09,1,1745.09,5504.9,3.15
2026-05-24,lookalike_buyers,Look-alike: покупатели,video,mobile,5343,48,0.8984,15.62,749.93,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,5167,26,0.5032,12.27,318.94,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,7180,39,0.5432,6.89,268.68,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,6436,35,0.5438,16.43,575.13,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,9497,43,0.4528,10.28,442.12,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,video,desktop,6189,38,0.614,13.02,494.89,0,,0.0,0.0
2026-05-24,interests_electronics,Интересы: электроника и гаджеты,video,mobile,10525,67,0.6366,12.37,828.76,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,3405,16,0.4699,16.97,271.52,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,5103,22,0.4311,11.77,258.9,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,3076,18,0.5852,16.58,298.43,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,5027,45,0.8952,11.29,508.02,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,video,desktop,3316,33,0.9952,18.06,596.09,0,,0.0,0.0
2026-05-24,topics_reviews,Тематика: сайты обзоров техники,video,mobile,6211,56,0.9016,15.04,842.12,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,7941,21,0.2645,23.37,490.84,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,11662,48,0.4116,23.21,1114.07,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,9398,33,0.3511,37.06,1223.14,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,12003,64,0.5332,21.59,1382.02,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,8226,44,0.5349,39.71,1747.24,0,,0.0,0.0
2026-05-24,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,9468,44,0.4647,33.61,1478.93,0,,0.0,0.0
2026-05-24,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,2542,26,1.0228,24.16,628.18,1,628.18,8625.12,13.73
2026-05-24,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,4228,39,0.9224,12.82,500.05,1,500.05,6919.64,13.84
2026-05-24,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,3968,42,1.0585,29.73,1248.7,1,1248.7,8215.26,6.58
2026-05-24,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,5082,59,1.161,23.58,1391.42,1,1391.42,7764.76,5.58
2026-05-24,promo_seasonal,Промо: сезонные распродажи,video,desktop,3119,55,1.7634,34.74,1910.53,2,955.26,17382.33,9.1
2026-05-24,promo_seasonal,Промо: сезонные распродажи,video,mobile,4294,70,1.6302,20.5,1434.66,1,1434.66,6369.07,4.44
2026-05-24,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,13083,25,0.1911,6.6,165.12,0,,0.0,0.0
2026-05-24,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,17906,32,0.1787,3.9,124.78,0,,0.0,0.0
2026-05-24,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,15554,42,0.27,8.11,340.46,0,,0.0,0.0
2026-05-24,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,20240,44,0.2174,5.86,257.71,0,,0.0,0.0
2026-05-24,brand_awareness,Охват: узнаваемость бренда,video,desktop,13839,55,0.3974,7.88,433.14,0,,0.0,0.0
2026-05-24,brand_awareness,Охват: узнаваемость бренда,video,mobile,21720,63,0.2901,5.75,362.17,0,,0.0,0.0
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2420,30,1.2397,27.34,820.31,1,820.31,6679.53,8.14
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,3227,40,1.2395,28.89,1155.8,1,1155.8,10109.52,8.75
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2539,31,1.221,44.9,1391.9,1,1391.9,8886.29,6.38
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,4013,59,1.4702,24.24,1430.38,1,1430.38,7026.74,4.91
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,2228,55,2.4686,46.32,2547.68,3,849.23,31485.65,12.36
2026-05-25,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3353,78,2.3263,37.57,2930.14,3,976.71,32858.77,11.21
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3778,33,0.8735,27.86,919.34,0,,0.0,0.0
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,4491,31,0.6903,18.17,563.39,0,,0.0,0.0
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3872,41,1.0589,27.38,1122.55,1,1122.55,7435.01,6.62
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6871,83,1.208,20.44,1696.45,1,1696.45,6878.9,4.05
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4634,58,1.2516,23.91,1386.83,1,1386.83,5117.57,3.69
2026-05-25,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,5980,99,1.6555,17.0,1682.52,1,1682.52,5782.12,3.44
2026-05-25,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4913,33,0.6717,22.49,742.14,1,742.14,6187.35,8.34
2026-05-25,lookalike_buyers,Look-alike: покупатели,text-image,mobile,10930,68,0.6221,11.8,802.47,0,,0.0,0.0
2026-05-25,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,7183,68,0.9467,23.86,1622.42,1,1622.42,5946.38,3.67
2026-05-25,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,10599,93,0.8774,14.4,1339.01,1,1339.01,7184.58,5.37
2026-05-25,lookalike_buyers,Look-alike: покупатели,video,desktop,5742,59,1.0275,21.4,1262.59,1,1262.59,6150.41,4.87
2026-05-25,lookalike_buyers,Look-alike: покупатели,video,mobile,11374,98,0.8616,20.02,1962.31,1,1962.31,5119.77,2.61
2026-05-25,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,8505,40,0.4703,10.2,407.92,0,,0.0,0.0
2026-05-25,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,13768,61,0.4431,6.51,397.3,0,,0.0,0.0
